"logFC","logCPM","F","PValue","FDR","gene"
-0.147143414341005,6.64011357626334,1.34457778066535,0.260192118680907,0.498034042452518,"unc-64"
0.165813126430398,5.85391056031002,1.34160338749642,0.260702973820001,0.498745680489834,"gsa-1"
0.205300467046633,5.67114544219195,1.34121566410489,0.260769697497203,0.498745680489834,"egl-20"
-0.282235727360909,4.27963466374675,1.34091413379088,0.260823243767127,0.498745680489834,"T19H12.2"
0.196893789849015,5.39031657173366,1.3406273276799,0.260871069917498,0.498745680489834,"C11E4.6"
-0.179009820530388,6.02736203531609,1.34049377616888,0.26089381827382,0.498745680489834,"C30F12.2"
-0.250843554764624,4.95893250186527,1.34045827082908,0.260900479131506,0.498745680489834,"Y38A10A.7"
0.179294406075426,5.94737094676485,1.3396124913072,0.261045562467295,0.498915755781753,"npp-5"
0.185504102156633,5.55737169539398,1.33895017093631,0.26115978096387,0.499026781119657,"C03H5.3"
0.103903993229657,9.01428442704844,1.3366800433644,0.261551080067507,0.499667093442244,"clu-1"
-0.299343700964791,3.8871352863105,1.33403209650627,0.26201249462331,0.500345493728209,"clk-2"
0.353453900830416,3.75849358119282,1.333974080081,0.262023402180204,0.500345493728209,"F58H1.8"
-0.201465381939229,5.18131003596402,1.33365288588963,0.262075015666659,0.500345493728209,"bed-2"
-0.121766541995356,7.22320675745314,1.332936166332,0.262198668567867,0.500474100952535,"F49C12.12"
-0.179564812218637,5.7204437058873,1.3316574697655,0.262420473759438,0.500789961836266,"panl-2"
0.212014785021817,5.25349618735044,1.33091557083192,0.262549417930929,0.500928513910705,"rhgf-1"
-0.297304135330442,4.28803474183377,1.33041970549373,0.262636915262563,0.50098794541932,"ife-4"
0.101192834330351,8.68543908547078,1.32996755548301,0.262713518476224,0.501026575026193,"ads-1"
-0.173138880327253,6.17804150413924,1.32839189207212,0.262987518296392,0.501367373588401,"acy-3"
-0.119076279046773,7.29188125227192,1.32829089050259,0.263004997234991,0.501367373588401,"misc-1"
0.221249704777348,5.2445226802654,1.32719868464962,0.26319548266942,0.501622944568878,"rsf-1"
0.260902932791486,4.48099917332522,1.32649179282108,0.263319476644369,0.501751707425007,"T10E9.3"
-0.226645714519704,4.66919775329611,1.32464464386498,0.26364120554134,0.50225711559204,"M04B2.6"
-0.218351663951491,4.98440969409036,1.32358405625633,0.26382597860508,0.502409221575761,"T27F6.8"
-0.262496963762896,4.43577221656257,1.32339436157843,0.263859921409104,0.502409221575761,"rab-33"
0.158059365522513,6.48238645365852,1.3232109736543,0.263890570774806,0.502409221575761,"ptr-24"
0.231571870278673,4.73348829835964,1.32234391790968,0.264042943036756,0.5025066345629,"K11H12.9"
