"logFC","logCPM","F","PValue","FDR","gene"
0.276398122741945,7.99624974813616,1.51859100089177,0.22122199865991,0.703593965852118,"sec-23"
0.365294253826128,6.97401906421519,1.51784612604672,0.221334452458678,0.703593965852118,"T19B4.3"
0.373482854976351,6.85230090753671,1.5168558175451,0.221483924283938,0.703613114386473,"acox-1.5"
-0.280584881989751,8.01710919690617,1.51532316112393,0.221715249940199,0.703892104179079,"R07E3.1"
0.522886773348129,5.77515226794846,1.5130510067573,0.222060799198401,0.704533130703852,"T13H5.1"
0.485462235264701,6.0381844281165,1.51177967555656,0.222252654993176,0.704686019871705,"F19F10.12"
-0.467332514488667,6.04229467012391,1.50985448896231,0.22254439918816,0.704702049823451,"Y60A3A.9"
-0.418273283846143,6.40683772725918,1.50984774476694,0.222545051004388,0.704702049823451,"CC8.2"
0.362603630197402,6.94185253374525,1.50743876796857,0.222911001158389,0.705405458504452,"ZK154.1"
0.515979632303313,5.87539500617302,1.50628056690383,0.223088618074375,0.705512360834822,"nipa-1"
-0.76527723856076,4.95353137679243,1.50395165937676,0.223447115602855,0.706041113260026,"tsp-12"
-0.31728633242679,7.54652887072211,1.50328640088394,0.223543700080086,0.706041113260026,"col-169"
-0.340386442279376,7.18594767113996,1.50125956905617,0.223853422918131,0.706419227732999,"hrp-1"
0.194289944661111,9.726476114032,1.5006179068537,0.223951457517801,0.706419227732999,"inf-1"
-0.490493598737686,5.97755257381307,1.4965621424365,0.22457387316759,0.706970377756025,"mrps-17"
-0.520899622658614,5.82715832388293,1.49489428430456,0.224830450985799,0.706970377756025,"F56D3.1"
-0.566895831762176,5.63260747525834,1.4948566947326,0.22483687112776,0.706970377756025,"cee-1"
0.568835362022377,5.56785490022701,1.49406250614186,0.224959768475677,0.706970377756025,"Y17G7B.10"
0.348521634483665,7.23787472903487,1.49382645036219,0.224993607618146,0.706970377756025,"pqn-94"
0.5891530626245,5.53743815671736,1.49350915321808,0.225045041671471,0.706970377756025,"sma-6"
0.463053971301715,6.09107035241964,1.49284915633755,0.225144867666506,0.706970377756025,"Y67A10A.9"
0.432864227703814,6.35240557731962,1.49197421738385,0.225279245755895,0.706970377756025,"chd-1"
