"logFC","logCPM","F","PValue","FDR","gene"
0.811918692962343,6.83027111422578,49.3526858614619,9.27448386969976e-07,3.22107172208986e-05,"K07F5.14"
0.638726448458591,8.79568600518168,49.1878925844812,9.49773738149126e-07,3.27742138447597e-05,"npp-12"
-2.18319833042228,4.22369213728496,49.2192892745204,9.51045683494319e-07,3.27742138447597e-05,"fbxa-72"
0.710050848376021,7.50564599272218,49.1500931333651,9.55003794525503e-07,3.27835472475917e-05,"cdr-4"
0.756741941326023,7.40172767146467,48.9221498435997,9.87120026454587e-07,3.37557082892605e-05,"F58B4.5"
0.768190757080408,7.51528734883228,48.8770619259366,9.93611163830049e-07,3.3847497538747e-05,"dis-3"
-2.84445293211574,4.10806106751796,48.9249526258669,1.00473394887707e-06,3.40913869236644e-05,"ZC123.1"
-1.42384189104381,5.21822907846186,48.7778246328663,1.00843940624494e-06,3.40913869236644e-05,"R11D1.3"
0.79419707802549,7.75378944197439,48.6988032211047,1.01974252613968e-06,3.4342919696621e-05,"nstp-2"
0.973535924050936,5.95214641185655,48.5825449685285,1.03728263886842e-06,3.48018111025627e-05,"vrk-1"
-0.649869165642453,8.20820882620105,48.5466947191633,1.04262835735718e-06,3.48471711452923e-05,"cpr-6"
1.43740078261567,5.0021043326348,48.5248738417085,1.04647336585233e-06,3.48471711452923e-05,"scl-24"
0.723431012398358,7.52393630871532,48.1307624127132,1.10821180785443e-06,3.67653402374393e-05,"K08D8.6"
-1.0884670776944,5.72346991626365,47.8782384024337,1.15038730636506e-06,3.80226525683709e-05,"F53B3.5"
-1.13131472270874,5.82461203844865,47.6069476364829,1.197485722333e-06,3.94327613231952e-05,"scav-2"
-4.90360106828317,2.66827453593254,42.9954142802266,1.29078704671202e-06,4.22166783832141e-05,"col-48"
0.837416148165629,6.43328419251019,47.0984802351319,1.29152362166621e-06,4.22166783832141e-05,"mac-1"
-0.723213727167431,9.93524260904844,46.8730740478921,1.33576772754453e-06,4.35029702036571e-05,"C42D4.1"
-1.14980785685968,6.15581161036774,46.6345633786283,1.38462618617542e-06,4.492960372732e-05,"R10D12.1"
-1.03893057621156,7.25424318915336,46.5662753470679,1.39883851608326e-06,4.5212188682861e-05,"hil-3"
-0.691218229115185,9.06089613980052,46.5440176655101,1.40350512613538e-06,4.5212188682861e-05,"sti-1"
-0.64555296909367,7.8435090563619,46.4399705647762,1.42572042365212e-06,4.57620226956352e-05,"del-6"
0.745336075171526,9.05331826738629,46.2935914454345,1.45759528225719e-06,4.66168332897435e-05,"F55F10.1"
0.911475094113216,6.14814381370714,46.2338165109727,1.4709492631761e-06,4.6875304297128e-05,"rrp-8"
0.905356700131828,6.62597462428661,46.1303033729996,1.49417092468342e-06,4.74452631834296e-05,"cyp-35A2"
0.581938157127491,9.44484155549051,46.0791690232587,1.50573860744124e-06,4.76424268995021e-05,"gpi-1"
-0.97669286928769,7.04081765936272,45.729313363594,1.5881483479356e-06,5.00717268138136e-05,"tasp-1"
1.136492158125,5.92576480845006,45.6897531329353,1.5979055491556e-06,5.02013365284185e-05,"F55G11.2"
-3.50565893011042,2.95279250309963,43.7095850967084,1.65043541999316e-06,5.16690891519688e-05,"ZK662.2"
0.945548104033677,6.21619846255728,45.3756296207006,1.67655875962905e-06,5.23027506381119e-05,"ugt-19"
-2.19354179058669,3.88724441946232,45.2838596736749,1.71923013295864e-06,5.34464164759975e-05,"dpf-6"
-1.59001898401186,4.45582308903332,44.9172135029613,1.80169997127628e-06,5.58150329080746e-05,"fkb-3"
0.700452137962587,7.45350817411651,44.7764072187332,1.83879050194765e-06,5.67472801926544e-05,"rha-2"
-2.21368512540891,4.18837864620819,44.795429410078,1.84455786477079e-06,5.67472801926544e-05,"F49E12.12"
-0.970995556162046,6.23980670395986,44.6805385287744,1.86642839802837e-06,5.72221202995524e-05,"ttr-33"
-2.85016287220917,3.51659701866973,44.6732930412285,1.8862764949644e-06,5.76319048684829e-05,"mltn-9"
-0.699127685907808,7.40274261291792,44.359573787896,1.96190798033117e-06,5.95834724325187e-05,"ptr-23"
1.03646123216588,7.23457610450309,44.3542245211259,1.96355386601372e-06,5.95834724325187e-05,"elo-2"
0.696456351943633,7.36889394274389,44.3236891864284,1.97292465465835e-06,5.96641942332223e-05,"F49D11.10"
0.689758043380431,7.560929849491,44.2762429985727,1.98759139622486e-06,5.99039834028313e-05,"K05C4.5"
0.689715652831177,7.60384142031102,44.2537536459016,1.99458658028262e-06,5.99117205584215e-05,"Y65B4A.6"
-0.716516456355283,8.27323678789635,44.1016003048277,2.04261031521996e-06,6.11476374162313e-05,"mthf-1"
-3.05554833138527,3.24535483392259,43.5955384950803,2.11370583141439e-06,6.30636192855883e-05,"ptr-10"
-1.13567055904627,9.02774920081701,43.7035528815185,2.17446269424574e-06,6.46593572392605e-05,"cpt-1"
-2.07888026300247,3.86371468771583,43.7146217047038,2.19155176489592e-06,6.49502891389654e-05,"ugt-30"
1.8408341415781,4.08881700462116,43.3505290027557,2.30723726852357e-06,6.81516496825351e-05,"R03H10.6"
0.788484256729545,7.10716177202762,43.1972607719404,2.35599239158714e-06,6.92733350327537e-05,"baf-1"
-1.07645906732691,5.4255748194819,43.185534149864,2.36079411932565e-06,6.92733350327537e-05,"nhr-85"
-2.24410344167651,3.64119505510692,43.2338090121554,2.38084882689103e-06,6.96319964470004e-05,"C29E4.15"
0.998674856315693,6.25317183757367,43.0218384543548,2.42279877881033e-06,7.06265703029595e-05,"rad-50"
0.828976859454512,6.54161994477683,42.8438519868018,2.49259342444593e-06,7.24236867214013e-05,"B0024.11"
0.584036424045238,8.75154845214937,42.8048322295844,2.50808425855672e-06,7.24560827535384e-05,"nol-2"
0.627145984586624,8.44193078472732,42.8000466672309,2.51000714071419e-06,7.24560827535384e-05,"npp-21"
1.48973201206189,4.62492400522491,42.6616338026781,2.56840228186244e-06,7.39018274693817e-05,"C23H4.8"
1.00912257064498,5.5584955394629,42.3198998964479,2.71168218031408e-06,7.77727944037821e-05,"fbxc-52"
-0.614223658361224,9.92131607101016,42.2420641808889,2.74554567988794e-06,7.83136820750144e-05,"cpl-1"
-0.645900805811306,8.66220704788199,42.2311852282555,2.75037725290784e-06,7.83136820750144e-05,"act-2"
0.691449713638129,7.10839644704775,42.2165382114255,2.75696575070065e-06,7.83136820750144e-05,"sut-2"
-0.601161238698534,8.59627373202349,42.1800345192913,2.77320537671271e-06,7.85241051094035e-05,"calu-1"
0.951875900107655,6.72175820978381,41.8862634881585,2.90854116010908e-06,8.20947284270789e-05,"C53H9.2"
-0.899919813794787,6.22236982856079,41.5330262461225,3.08093080643409e-06,8.66853031645743e-05,"sams-3"
-2.98065626690594,3.34602291012865,41.2767707863316,3.15829765633552e-06,8.85817806387355e-05,"D1054.9"
4.00202244414225,2.9540535340516,38.8746906288194,3.17849592534598e-06,8.8867947397016e-05,"F19B10.13"
0.754315450479649,7.19652997079243,41.1323562331788,3.29002474022067e-06,9.16978368818245e-05,"ddx-52"
-0.592181472016904,8.60515887447301,40.9350936949939,3.39866125277739e-06,9.44296787451367e-05,"gei-4"
-0.835297324892019,6.64008448751557,40.8921150411311,3.423010727538e-06,9.48099326434279e-05,"C30F12.5"
-1.31018296208434,4.68692296713207,40.7151290256143,3.5269623531907e-06,9.71414324269229e-05,"nspe-5"
-2.45218237729267,3.62772217877808,40.8134582558629,3.52903865413296e-06,9.71414324269229e-05,"C26B9.3"
-2.73314214496526,3.29640604947546,40.6397387801174,3.5658175884095e-06,9.78508770942866e-05,"B0393.5"
-0.720592316421292,8.75162023064665,40.6187053295363,3.58140314568766e-06,9.79761703640275e-05,"mnk-1"
-0.958908780776823,7.231129487528,40.544969607604,3.62560446911809e-06,9.888113292923e-05,"suco-1"
-1.00064466569398,5.94818722121569,40.468034573875,3.6725611407378e-06,9.98554773770636e-05,"Y39A1A.9"
-0.880765396366445,9.27840179792686,40.3112669019666,3.76940918019858e-06,0.000102150896307784,"T28F4.5"
-1.05425168869445,6.1836803398965,40.2949285345716,3.77996230854357e-06,0.000102150896307784,"F18C5.10"
-1.34441342436549,4.68843551077091,40.0849022859989,3.9174818818533e-06,0.000105313226243932,"far-5"
-0.748074082155514,6.74365762767495,40.0761745246456,3.92067010310892e-06,0.000105313226243932,"C34E7.4"
-2.12362507181289,3.62897122273121,39.8314745905595,4.14162967110715e-06,0.000110913341583776,"cpg-7"
-2.5974224338272,3.54664205169343,39.6878836704491,4.25419569901584e-06,0.000113585747627477,"C50D2.1"
1.00857499123439,6.05006524468309,39.3493854138266,4.43194050385089e-06,0.000117977194669875,"ptr-13"
-0.954657501788266,5.67661407779559,39.0851578420066,4.63586325557802e-06,0.000123037194642818,"F11C7.2"
2.18272039837077,3.60300562325134,39.0687576388282,4.71136112968036e-06,0.000124668785130917,"F12E12.11"
-2.1952680374806,3.88740851218074,39.0162277407361,4.73554801311506e-06,0.000124936965532955,"lgc-27"
-0.960601709358701,6.03733080749447,38.8889169199102,4.79362952946491e-06,0.000126095148362345,"epg-9"
-1.68707181845658,4.39505087496223,38.7457425706302,4.9199191994332e-06,0.000129035402956226,"ZK105.6"
-0.712853326603512,8.49473554851931,38.6958887291563,4.95442912537426e-06,0.000129285385501964,"nlp-77"
-0.621903367053828,7.6032569444547,38.6911381760466,4.95853294974351e-06,0.000129285385501964,"AC3.5"
-0.775878611903755,6.45767995478518,38.6129392583046,5.02574641133402e-06,0.000130654711529739,"C27A7.1"
-0.951047700455512,7.93981288804308,38.4969044043785,5.12691047723681e-06,0.000132896096364759,"catp-7"
0.662870527854931,7.80936792551665,38.4460237894989,5.1720442071721e-06,0.000133317019279823,"skpo-3"
-0.495521673428158,9.89603593107709,38.4447575294703,5.17313819047788e-06,0.000133317019279823,"ifb-1"
0.88592885896063,6.40926962989273,38.1800102247767,5.41556660776013e-06,0.000139161279507501,"bigr-1"
-0.955002671156432,6.33641320195767,38.0284048948534,5.55990113482937e-06,0.000142458446656392,"F56D3.1"
-0.634244183682153,8.96785759412065,37.9129922821302,5.67229682289681e-06,0.000144740564057588,"fkb-6"
-2.39965938183733,3.58818000345349,37.9978167348893,5.68152703364054e-06,0.000144740564057588,"lgc-21"
0.535553583087164,8.63060008268899,37.7850566694202,5.80017032567068e-06,0.000147340898187252,"C14C10.5"
-0.513730098092372,9.48973009708536,37.5861166391492,6.00536948898637e-06,0.000152118917739538,"cpr-4"
1.83412656963244,4.21051628932041,37.5210243156379,6.08821802400334e-06,0.00015377939332788,"cyp-35A4"
-0.786497565530403,7.28389717264321,37.3613222007067,6.24704160756449e-06,0.000157344042302708,"F32B5.6"
-1.11720748289496,6.4993798589345,37.2592639666825,6.36043244899272e-06,0.00015974747148021,"C25H3.10"
-0.768753943928435,6.82780265129572,37.2269502154606,6.39664682763822e-06,0.0001597968722898,"clec-42"
-1.70030348377296,4.33071651463303,37.2350515250237,6.39834512823855e-06,0.0001597968722898,"F16C3.2"
-0.700067808261625,7.75350354224878,36.9829664974367,6.67815816241685e-06,0.000166317938997334,"acdh-10"
-0.695188574159538,7.09307796310409,36.8714907989631,6.81148112248395e-06,0.00016916446553074,"C48E7.1"
1.10906934462935,5.11403502280257,36.7514660556321,6.95977475800415e-06,0.000172217832991374,"Y45G5AM.3"
0.768035047436897,6.24510184997475,36.7395342187777,6.97316610919972e-06,0.000172217832991374,"E01A2.1"
0.709271569888675,7.77469828241027,36.6884122515709,7.03657456568512e-06,0.000173302450037414,"elo-6"
-1.40940749113453,4.44719422928637,36.4588085635159,7.33780167000695e-06,0.000180222084663071,"ckb-2"
0.585520981276158,7.76866986000456,36.3758489604899,7.44025520164114e-06,0.000182068699200143,"Y48B6A.1"
0.657477289827371,7.13807669853421,36.3656753449708,7.45394292080216e-06,0.000182068699200143,"trd-1"
0.665413024826566,6.97720372804402,36.2736469074961,7.57791564973941e-06,0.000184589720662556,"pabp-2"
0.562335070308546,8.25228171388725,36.174509158445,7.7137682492991e-06,0.000187385556023274,"F23B12.7"
0.722111418756223,7.49009740756538,36.1497559211369,7.7482531499835e-06,0.000187710405331072,"catp-3"
-0.974867205240601,5.7822238323809,36.0814057193251,7.84479295273131e-06,0.000189532755822647,"gad-3"
-0.584031628720557,7.94474465879883,35.926325362849,8.06635083170235e-06,0.000194357520988254,"W01B11.6"
0.554870818614373,8.0853083928354,35.8605544438579,8.16273497905904e-06,0.0001961483154022,"gspd-1"
1.76694647647107,3.98796523121956,35.7891245384846,8.2952432895968e-06,0.000198795170047992,"ZK84.1"
1.83804829323714,3.68285075699354,35.7195745325007,8.43205290282404e-06,0.00020122140352141,"amt-1"
-0.543553557564318,10.2210860961301,35.6748843041105,8.44174823006253e-06,0.00020122140352141,"sams-1"
-0.838147268444587,9.71976174578406,35.5938754277667,8.56677711990464e-06,0.000203655656077733,"hsp-4"
0.701530919988118,7.38063684390401,35.5596012740165,8.62041568139244e-06,0.000204384308862027,"pgp-14"
-0.836207227141693,6.15423618405544,35.4914390012336,8.72830448729254e-06,0.000206391902118399,"lron-9"
-0.818159210485309,6.14432154268359,35.2728333050341,9.08325975534341e-06,0.000214215550357449,"T11B7.5"
1.09183942261793,5.43276589778326,35.1702188242847,9.25624720291523e-06,0.00021771770868021,"tgt-2"
-1.3009088004632,4.85219917748188,35.1453740688781,9.30115028723728e-06,0.000218196641698751,"mlt-9"
0.490275916807039,10.2445406606883,35.1268561269246,9.32862481545237e-06,0.000218265271668913,"imb-3"
-0.873657411236753,6.86579449236357,35.0971017408372,9.37992915529055e-06,0.000218889632860074,"Y54G2A.11"
0.642902685380114,6.96144540446941,35.0273062826832,9.50077318769358e-06,0.000221129252386868,"Y41D4B.11"
-2.80736628703763,3.05769650310149,34.7116094338272,9.71240214213341e-06,0.000225464666960073,"skpo-2"
-1.93515122858184,3.81602993807938,34.9093665762684,9.77559960236969e-06,0.000226340771001742,"bed-3"
0.635946312787155,7.35439204454761,34.8314612020974,9.84909831379616e-06,0.000227450215864835,"ZK792.5"
-1.72516918855781,3.78156910169973,34.7643232517893,1.00258121941897e-05,0.000230931337353733,"F46C8.8"
-0.929270316434237,5.85531876940003,34.613555336285,1.0254198673702e-05,0.000235281067141272,"C39D10.8"
0.727785718753555,9.49408882668437,34.606042286344,1.02675800304593e-05,0.000235281067141272,"lys-2"
-3.05765681699119,3.24508342695351,34.1768416327897,1.07280743974838e-05,0.000245201309686449,"Y57G11C.42"
-0.663980463323586,10.8870828527957,34.2721189671258,1.09242447309112e-05,0.000249044768980849,"acer-1"
0.678172715553115,7.27838972953284,34.1646322166814,1.11455745810004e-05,0.000253440674167965,"npp-14"
0.552704086919792,8.14548159646496,34.1253825766475,1.12273743188779e-05,0.000254649451706999,"npp-10"
0.570279200739563,7.97812562001142,34.0638705696602,1.13571940522018e-05,0.00025693845373569,"K04C2.2"
0.857194846920851,5.76148641249783,33.9132466247417,1.16831277628856e-05,0.000263641342486841,"gstk-1"
-0.800978350436005,6.17437833243418,33.8841333978476,1.17466827640865e-05,0.000264404446722768,"C23H3.2"
-0.719946716860665,6.37951763742515,33.8317250596067,1.18627135087936e-05,0.000266341883350212,"atg-13"
0.596290078773463,7.52491722068788,33.7102988792184,1.21363639948467e-05,0.000271799527149074,"rbd-1"
-2.38763170544428,3.48824781714027,33.6915888182079,1.23594754949588e-05,0.00027610074529065,"R08F11.7"
0.53764945882335,9.35196195377494,33.5803181881708,1.24372837295447e-05,0.00027714258054983,"nap-1"
0.58081300564204,7.39088956900065,33.544499244833,1.25218583864023e-05,0.000278329607283757,"tin-44"
-0.646017705689156,7.22214140861171,33.4668858753613,1.27069950293744e-05,0.000281740381062763,"K09G1.1"
0.848851094388319,6.01017231122555,33.4398183142256,1.27727783515094e-05,0.000282156626287804,"nxt-1"
0.846832402826867,6.07632055502945,33.4329915748841,1.27892386001558e-05,0.000282156626287804,"elpc-3"
-1.80775015895384,4.36972411260756,33.3443130442553,1.30267027157582e-05,0.000286684192687639,"ptr-18"
-1.14734577278994,5.02646413505819,33.2300484277183,1.32941903509609e-05,0.000291848509655291,"ikb-1"
0.789059385985852,6.43272692270893,33.1695248427942,1.3444827597793e-05,0.000294428478256101,"nubp-1"
0.541735027836413,9.24202379009153,32.9237504176868,1.40896209220382e-05,0.000307790711591749,"R107.5"
-2.21984653932855,3.45647968073036,32.9782498873427,1.41439292273342e-05,0.00030821979107899,"C06G1.1"
0.842843320963524,6.30446529233782,32.8772437428344,1.42161614975924e-05,0.000309036410452553,"npp-4"
-0.846271129144963,6.54138243789786,32.8302804151304,1.43444797076954e-05,0.000311065290441756,"grl-4"
-1.84492119858754,3.694283091284,32.6374639011676,1.49928381797213e-05,0.000324291683751623,"C12D5.9"
0.872246431932189,6.0275776133865,32.5830967684891,1.50421477456204e-05,0.000324291683751623,"comt-3"
-0.470236876014389,10.0277666358022,32.5753184206405,1.5063824697944e-05,0.000324291683751623,"unc-52"
-0.87159905838425,6.14049983495892,32.5485678948051,1.51424487955404e-05,0.000325196889471376,"ugt-66"
0.835449471664714,6.43161065138731,32.4320827032372,1.54862806937447e-05,0.000331779570236348,"fcp-1"
1.0997517932733,5.32961130362655,32.2301296785688,1.61053680802646e-05,0.00034421352788854,"irg-6"
-1.39112917052017,4.25276821976577,32.2080123777521,1.61911997658031e-05,0.000345218122584545,"ptr-6"
-2.20326147241542,3.82790822618459,32.0661360257662,1.67723774122862e-05,0.000356754085102002,"col-93"
1.3354547981487,4.33292427704794,31.9995439908386,1.68553158568725e-05,0.000357662561535689,"sdz-8"
-1.09593011526193,5.40489741693375,31.9700908549022,1.69403066037263e-05,0.00035861015717555,"cpg-8"
0.770323535769725,6.45597695624202,31.8856632379784,1.72195769109008e-05,0.000362986263733377,"nol-10"
1.39794361304638,4.34759917934418,31.8873452716123,1.72286810589906e-05,0.000362986263733377,"cyp-13A12"
-0.760066184447731,6.12950856215409,31.8503951039298,1.73388376705956e-05,0.000364443512362331,"zipt-13"
-0.910381551118957,5.93475950752356,31.8295895798309,1.7409846760786e-05,0.000365072989505067,"W01C8.5"
-0.755711322879635,6.41936432382616,31.6162049003462,1.81523588833889e-05,0.000379747347840495,"sta-2"
-0.803050841686851,6.81798040373493,31.5657825253527,1.83328284285435e-05,0.00038262248253094,"pek-1"
-0.779080853086202,7.12143251478325,31.4764345715108,1.86576742712872e-05,0.000388454939414487,"wnk-1"
-0.659315540067748,6.95448298911748,31.4525485373995,1.87457579478488e-05,0.000388454939414487,"nac-1"
-1.06264564659445,6.3824594374413,31.4437769066434,1.87785306529067e-05,0.000388454939414487,"F46G10.2"
0.640669967351599,7.24408976762138,31.439010543001,1.87956939303664e-05,0.000388454939414487,"C24H12.4"
-2.15761882857078,3.41138159293476,31.498654863939,1.88307365749234e-05,0.000388454939414487,"H41C03.1"
1.42500910526073,4.60986921712007,31.3605506420793,1.90995353376753e-05,0.000393087890479794,"aak-1"
0.668158063800343,6.85339320925578,31.2224346726028,1.96170465599092e-05,0.00040280637636063,"sco-1"
-0.794965125101609,8.02922797342724,31.1802692541612,1.97810650980288e-05,0.000405238363563534,"F21C10.10"
0.613701721691306,7.87706342921407,31.0613605935794,2.02530064301388e-05,0.000413952827977849,"mtr-4"
-1.46930665536033,4.26904903017368,30.9313005599429,2.08085220344283e-05,0.000424331581211243,"Y48G1BR.1"
0.692203657686619,6.41202556095331,30.9128374092323,2.08607762559824e-05,0.000424423710965537,"hrg-4"
-0.71234778955373,6.55693584539841,30.8282102106567,2.12155865790986e-05,0.00043065703259079,"gana-1"
-1.56238245379733,4.16364554749415,30.7890001662391,2.14169293360412e-05,0.000433753801199869,"F54C1.1"
-1.22580617537184,4.84703012873123,30.7186959417461,2.16920155152309e-05,0.000438326613513449,"dhs-29"
-1.07695276506902,7.10231143732925,30.6831011313164,2.18393779356841e-05,0.000440303649038929,"anmt-3"
-0.542228799031049,8.76869253531392,30.6468367178616,2.19981248416656e-05,0.000441545786271106,"F22D6.2"
2.12503872553832,3.22948351844746,30.715050123967,2.20003130489371e-05,0.000441545786271106,"mtl-1"
0.608674445916332,6.8427972193926,30.5885442493994,2.22571397235358e-05,0.000445694210094498,"F10E9.4"
-0.962596764051066,5.72207208127922,30.5541759602846,2.24125888202657e-05,0.000447798488092096,"Y43C5A.3"
0.675260440281893,8.86358987159981,30.5319631335729,2.25106583712107e-05,0.000448749469906804,"folt-2"
-0.667886223198141,6.60366431210936,30.3763913630189,2.32266068417462e-05,0.000461986043467485,"hil-2"
-0.575195672964318,8.16480290987892,30.3539398406995,2.33312184154388e-05,0.000463030944043899,"F56C9.10"
-0.978578527858596,5.30876901671136,30.0954475999714,2.45857053294057e-05,0.000486840770787852,"pcm-1"
-0.824338991004275,7.45767031023693,29.8998436379618,2.55780101193037e-05,0.000505364639934954,"lact-4"
-0.546357375185864,7.56749988477623,29.85261416068,2.58250123694877e-05,0.000509113492188725,"C37C3.2"
-1.786644469484,4.11714422007167,29.8025947027181,2.61521394907544e-05,0.000513679949812707,"ptr-1"
-0.93484057129393,5.95481650231731,29.78734714497,2.61721985451756e-05,0.000513679949812707,"T04C4.1"
-0.565543198908889,7.34360775250988,29.6489934090203,2.69207005082611e-05,0.000527206934402971,"ptr-8"
-0.690624047029134,7.7807738477329,29.549011373324,2.74772597378294e-05,0.000536151886082976,"F58B3.6"
0.632002677125044,7.28448662136521,29.5453547472592,2.74980609665771e-05,0.000536151886082976,"nol-6"
-0.619892795133556,8.12198701313252,29.4696813571898,2.79278419546461e-05,0.000543340137458989,"mbf-1"
0.625147401724527,6.85827588815329,29.3146353896529,2.88331937362221e-05,0.000559729094997272,"C43E11.9"
0.748608372342154,6.88395607016813,29.2822938977157,2.90259573373381e-05,0.000562243543978809,"rpac-40"
-0.842085634075925,5.99949545433127,29.2266573189792,2.93618741359819e-05,0.000567513962919597,"tre-2"
0.529466821193683,8.47130289509697,29.196505022041,2.95435364757184e-05,0.000569786513678117,"rpoa-2"
0.85617744133205,5.92364927216469,29.1834654894964,2.96249390283836e-05,0.00057011976818476,"D2030.3"
1.43610488964893,4.34007718044395,29.1679789743342,2.97435050730081e-05,0.000571165234566124,"T04H1.5"
-0.656035604579592,9.29787145139115,29.0138893591103,3.06810554460927e-05,0.000587899275800022,"xbp-1"
-0.739416486740486,6.54419680422702,28.8641030604872,3.16512125493132e-05,0.000605184797367621,"clec-1"
-0.608566723338967,6.95533524816617,28.7163970287566,3.2639890600215e-05,0.000622749500700668,"F26H9.5"
0.452952979344678,9.21278635832651,28.6853481408014,3.28513439764749e-05,0.000625441754378669,"K01G5.5"
1.22034910947293,4.34105652680081,28.654938187611,3.30832588067302e-05,0.000628511226603928,"C33D9.13"
0.596134186553313,6.8428812925245,28.6356467262969,3.3194966623002e-05,0.000629288802228381,"gtf-2F1"
-0.893405190290986,5.24314419610155,28.6247986469176,3.32744803379796e-05,0.000629454052521227,"C53A5.13"
-1.0211338981109,5.09012765000318,28.5814706507188,3.3579137171851e-05,0.000633868595742945,"tba-8"
-1.61698491004533,5.04815270673244,28.5115554227697,3.40794377317379e-05,0.000641949747612037,"Y4C6B.2"
0.491552327990507,8.82635703526808,28.4976470786324,3.4166988508304e-05,0.000642238255448902,"mca-1"
-0.639813486792806,7.20875736665176,28.4263022274323,3.46827444374977e-05,0.000650557554417282,"ech-4"
-0.775058595322318,5.87574179633273,28.3756884926187,3.50551601232838e-05,0.000654842353537126,"W03D8.8"
0.658584079896834,6.50734169188154,28.3750776956894,3.5058481642523e-05,0.000654842353537126,"Y53C12B.1"
-1.17502711734454,4.79182976862275,28.3032057975704,3.56039467120023e-05,0.000663512830094675,"grd-3"
0.936707904533201,5.336759270111,28.2930809745289,3.56719303548819e-05,0.000663512830094675,"Y48G10A.4"
0.665254323183387,6.45719660628683,28.2762707707824,3.57950428708596e-05,0.000664412789488127,"swt-7"
0.830894741856211,5.8783583426892,28.2482857142134,3.60077646436362e-05,0.00066696882384702,"cpsf-3"
0.68379711873631,6.33779304979997,28.2009489093431,3.6368111274995e-05,0.000672242988245282,"rae-1"
0.413196626158449,10.0480689896016,28.1079524860919,3.70881995884224e-05,0.00068413108410926,"C05C10.3"
-0.551351000113642,7.26875531717411,28.0604777697661,3.74630745243597e-05,0.00068961531179313,"K08D12.6"
-0.947602530046706,6.64990239067832,28.0192601928916,3.77920360269591e-05,0.000692932596004723,"cpt-4"
-1.11776269933748,5.16855740779103,28.0191122367985,3.77991574696087e-05,0.000692932596004723,"fip-5"
0.674743534465935,6.9998395515634,27.9785561230348,3.81191457551924e-05,0.000697360750842418,"ugt-1"
0.564210211105968,7.44091591744312,27.9298475620022,3.85146648723002e-05,0.000703149661970475,"C37H5.5"
0.697463329676991,6.80927496243813,27.8948827328906,3.88021847551059e-05,0.000706947181675504,"ttll-5"
-0.607374644774889,7.37226469369885,27.870659367711,3.90019246431173e-05,0.000709133153378233,"msra-1"
-1.33000916207461,4.33719267220777,27.816663973103,3.94842519075703e-05,0.000716437721857567,"ZK593.3"
0.943603379832402,5.31513541895163,27.7676065184441,3.9871196368095e-05,0.000721985350119619,"Y73B6BL.31"
-0.477283514714751,8.28369108532659,27.684677083849,4.05773295333148e-05,0.000733278530245329,"C14B9.2"
0.980756928227091,5.3508474764339,27.6735898358617,4.06784543255802e-05,0.000733614883182016,"C45B2.2"
-0.636470232168705,7.77661511337554,27.66279353502,4.07675582806242e-05,0.000733733523629615,"lgg-2"
-0.657295674159818,7.0052425517692,27.6240739503929,4.11067196135962e-05,0.000738343119362594,"fos-1"
-1.5414226070134,4.14402157253334,27.5418786084485,4.18968614688005e-05,0.000751018135724002,"C42D4.3"
-1.08612816182547,5.0324845152651,27.4516833991251,4.26607305226567e-05,0.000763172143011953,"cnc-8"
1.04879229128706,5.09132331401929,27.4093528151686,4.30485343958212e-05,0.000768563291793667,"gst-15"
0.583992888855345,7.58545620771049,27.1630479036219,4.53853149053229e-05,0.000808658987621696,"K12H4.3"
0.560862787309647,7.0121316050218,27.1005433462495,4.60028830295648e-05,0.000816940464109837,"crn-3"
-0.771102209603422,7.5736447168554,27.0973827063236,4.60338738633482e-05,0.000816940464109837,"acdh-7"
0.757337631681048,6.09298402309489,26.8969630526259,4.80789171612671e-05,0.000851533172272561,"spin-1"
-1.03341325728489,4.79329871870663,26.8301895033813,4.87942587618309e-05,0.000862484601692721,"fkb-4"
-0.770951463735069,6.72137044634141,26.6487444513423,5.07491720332986e-05,0.000895259699500116,"rps-12"
-1.0370433702887,4.92140191745313,26.6386335761899,5.08723809076066e-05,0.000895656116137684,"F59C6.16"
-0.449988620608721,9.18427770423044,26.6100900624907,5.11784098662653e-05,0.00089814366564416,"aass-1"
0.849867734959815,7.2787723976308,26.6068125431139,5.1215705599099e-05,0.00089814366564416,"tatn-1"
1.23074164148514,4.66086613752709,26.5667459074001,5.16855153503669e-05,0.000904565555081698,"ZK512.7"
1.18093750821757,4.79062549565628,26.5575758121455,5.17853860686744e-05,0.000904565555081698,"F11C7.7"
-1.08215089316169,5.06682605237238,26.4882605826184,5.25723182052736e-05,0.000916510747378603,"C34C12.6"
1.18847129203594,4.52027236617515,26.4532172980868,5.29915150311474e-05,0.000922010880903976,"Y46D2A.2"
-0.830478389150056,5.37449618561873,26.2863851556138,5.49520895338567e-05,0.0009541210434586,"clec-7"
0.95011493499787,6.18808038233654,26.2778506010869,5.50516359570647e-05,0.0009541210434586,"eif-2A"
0.4543784156328,8.4082049622787,26.1714990526963,5.63560814962096e-05,0.000974828639266148,"F53F4.11"
0.885975716156208,5.42859699277541,26.1364325004313,5.68000150616148e-05,0.000980599871675373,"nhr-154"
-0.441793328713309,9.42117127974278,26.0821517985173,5.74802189600269e-05,0.00099041981932868,"cct-6"
1.05701712392238,4.69005033505075,26.0673783569542,5.76865857863105e-05,0.000992053064267092,"Y66D12A.10"
