"","Aux_rep1_ribo","Aux_rep2_ribo","Aux_rep3_ribo","noAux_rep1_ribo","noAux_rep2_ribo","noAux_rep3_ribo"
"idhg-2",266.611839906462,307.12001277078,285.859580893287,287.166222859621,276.22184630021,241.524837322189
"C30G4.4",28.9206063627348,26.1378734273004,25.4097405238477,42.5431441273513,33.6087417551586,34.7649387054666
"C30G12.2",46.9959853394441,31.5832637246546,33.8796540317969,36.7418062918034,34.6590149350073,42.0838731697754
"erp-44.1",197.021630846131,193.855894585811,149.282225577605,185.642810737533,175.395621034734,188.462562455951
"C31B8.7",20.7866858232156,26.1378734273004,25.4097405238477,16.4371238673857,18.9049172372767,21.0419365848877
"zmp-3",41.5733716464313,58.8102152114259,56.1131769901637,84.1193986154447,86.1224007475939,97.8907484601298
"lntl-1",166.293486585725,142.669225790681,140.812312069656,151.801673363504,153.339884257911,178.399027567526
"tbc-7",68.6864401114952,96.9279472929056,76.2292215715431,85.0862882547027,82.9715812080478,89.6569471877824
"C31H2.3",31.6319132092412,13.0689367136502,19.0573053928858,27.0729098992236,23.1060099566715,20.1270697768491
"C31H2.4",38.8620647999249,31.5832637246546,32.8209148433033,24.1722409814496,28.3573758559151,33.850071897428
"C32D5.1",17.1716100278738,17.4252489515336,15.8810878274048,21.2715720636757,15.7540976977306,16.4676025446947
"efr-3",83.1467432928626,45.7412784977757,64.5830904981129,58.0133783554791,65.1169371506198,63.1258097546631
"set-4",41.5733716464313,54.4539029735425,31.7621756548096,62.847826551769,46.2120199133431,46.6582072099684
"C32D5.6",59.6487506231405,64.2556055087801,45.5257851052271,61.880936912511,49.3628394528892,49.4028076340842
"C32D5.7",50.6110611347859,67.5228396871927,40.2320891627588,45.4438130451253,63.0163907909224,50.3176744421228
"C32D5.8",184.368865562434,229.795470548349,201.160445813794,234.95418233969,210.054635969741,203.100431384568
"C32D5.10",37.054526902254,63.1665274493093,33.8796540317969,53.1789301591892,34.6590149350073,46.6582072099684
"C32D5.11",55.1299058789632,54.4539029735425,48.7020026707081,60.914047273253,64.0666639707711,67.7001437948561
"tppp-1",117.48996334861,133.956601314914,143.988529635137,152.768563002762,131.284147481088,145.463822478137
"C32E8.5",52.4185990324568,63.1665274493093,75.1704823830494,54.1458197984471,40.9606540140996,41.1690063617368
"C32E8.9",66.8789022138242,88.2153228171388,64.5830904981129,48.3444819628992,61.9661176110737,59.4663425225087
"ubr-1",204.251782436815,196.034050704753,221.276490395174,176.940803984211,224.758460487623,210.419365848877
"pde-5",18.0753789767093,21.781561189417,13.7636094504175,21.2715720636757,16.8043708775793,12.8081353125403
"C32E12.4",18.0753789767093,13.0689367136502,21.1747837698731,20.3046824244177,22.0557367768228,21.0419365848877
"obr-4",217.808316669347,213.459299656286,192.690532305845,265.894650795946,245.763924084597,216.823433505147
"C32F10.4",22.5942237208866,19.6034050704753,12.7048702619238,28.0397995384816,25.206556316369,29.2757378572351
"C32F10.8",678.730480575433,666.51577239616,585.482771236991,722.266560525715,664.822922844231,666.937903060136
"gba-1",224.134699311195,255.93334397565,243.51001335354,244.62307873227,217.406548228682,242.439704130228
"mtq-2",38.8620647999249,30.4941856651838,40.2320891627588,26.1060202599656,28.3573758559151,29.2757378572351
"C33C12.10",19.8829168743802,22.8706392488878,20.1160445813794,15.4702342281278,15.7540976977306,18.2973361607719
"cnnm-3",70.4939780091661,86.0371666981971,109.050136414846,48.3444819628992,66.1672103304685,52.1474080582
"rig-6",40.6696026975958,40.2958882004214,31.7621756548096,29.9735788169975,54.6142053521327,58.5514757144701
"lact-5",46.9959853394441,53.3648249140716,47.6432634822144,34.8080270132875,36.7595612947047,31.1054714733123
"C33G8.2",16.2678410790383,22.8706392488878,24.351001335354,96.6889639257985,75.6196689491069,84.1677463395508
"C33G8.4",159.063334995041,170.985255336923,153.51718233158,159.536790477567,152.289611078062,160.101691406754
"swd-2.2",48.803523237115,56.6320590924842,44.4670459167335,56.0795990769631,38.8601076544021,58.5514757144701
"rpap-3",50.6110611347859,49.0085126761882,50.8194810476954,26.1060202599656,34.6590149350073,36.5946723215438
"sec-10",71.3977469580016,78.4136202819012,84.6991350794923,56.0795990769631,71.418576229712,75.9339450672035
"imp-3",129.238959683471,128.51121101756,137.636094504175,178.874583262727,155.440430617609,139.974621629905
"C33H5.13",21.6904547720511,28.3160295462421,34.9383932202906,27.0729098992236,28.3573758559151,32.9352050893894
"ntp-1",13.5565342325319,14.158014773121,22.2335229583667,18.3709031459017,24.1562831365203,29.2757378572351
"zgpa-1",37.054526902254,45.7412784977757,35.9971324087842,39.6424752095774,38.8601076544021,49.4028076340842
"cdgs-1",292.82113942269,300.585544413954,289.035798458767,295.868229612943,312.981407594915,255.247839442768
"kbp-5",17.1716100278738,22.8706392488878,27.527218900835,34.8080270132875,29.4076490357638,35.6798055135052
"ttc-1",41.5733716464313,60.9883713303676,48.7020026707081,48.3444819628992,34.6590149350073,40.2541395536982
"lonp-1",335.298280017957,302.763700532896,318.68049573659,231.086623782658,239.462285005505,279.034376451772
"sdha-2",28.9206063627348,27.2269514867712,33.8796540317969,26.1060202599656,31.5081953954612,32.9352050893894
"C34B2.8",135.565342325319,132.867523255444,165.16331340501,172.106355787921,138.636059740029,161.931425022831
"spcs-1",75.0128227533434,81.6808544603137,79.405439137024,100.55652248283,88.2229471072913,86.9123467636666
"C34D4.4",39.7658337487604,43.563122378834,44.4670459167335,53.1789301591892,39.9103808342508,61.2960761385859
"mutd-1",41.5733716464313,33.7614198435963,52.9369594246827,40.6093648488354,49.3628394528892,50.3176744421228
"hecd-1",464.537239701428,416.027818717864,480.667591576119,345.1796012151,455.818560054339,440.965801474603
"C34D10.1",33.4394511069121,32.6723417841255,17.9985662043921,59.947157633995,54.6142053521327,53.9771416742772
"C34D10.2",109.356042809091,124.154898779677,109.050136414846,122.794984185764,135.485240200483,83.2528795315122
"prmt-5",124.720114939294,113.264118184968,121.75500667677,75.4173918621228,99.7759520856271,115.273217812863
"sumv-1",72.301515906837,66.4337616277218,79.405439137024,75.4173918621228,79.8207616685017,72.2744778350491
"C34E10.10",40.6696026975958,35.939575962538,24.351001335354,32.8742477347715,42.0109271939483,36.5946723215438
"mrps-26",144.603031813674,137.223835493327,107.991397226353,146.967225167214,135.485240200483,144.548955670098
"ampd-1",765.492299663637,874.529681755092,841.697654852455,751.273249703454,737.291772253792,734.638046854992
"C34F11.8",65.0713643161533,96.9279472929056,75.1704823830494,80.2518400584127,88.2229471072913,68.6150106028947
"hpo-27",183.465096613599,165.539865039569,176.80944447844,125.695653103538,159.641523337003,156.4422241746
"tyr-4",122.912577041623,136.134757433856,109.050136414846,179.841472901985,176.445894214583,150.953023326368
"noah-1",34.3432200557476,40.2958882004214,21.1747837698731,548.226425459277,583.951887995881,337.585852166242
"C34H4.1",40.6696026975958,30.4941856651838,41.2908283512525,35.7749166525454,29.4076490357638,42.998739977814
"C34H4.2",26.2092995162284,33.7614198435963,35.9971324087842,37.7086959310614,47.2622930931918,44.8284735938912
"dmsr-7",14.4603031813674,11.9798586541793,9.52865269644288,16.4371238673857,15.7540976977306,10.0635348884246
"C35A11.4",152.736952353193,137.223835493327,146.106008012124,103.457191400604,99.7759520856271,128.996219933442
"C35B1.2",53.3223679812923,37.0286540220089,39.1733499742652,25.1391306207076,47.2622930931918,42.998739977814
"C35B1.5",373.256575869046,322.367105603371,379.028629480728,370.318731835808,323.484139393402,324.777716853702
"C35B8.3",67.7826711626597,51.1866687951299,60.3481337441383,37.7086959310614,57.7650248916789,49.4028076340842
"C35D10.1",140.987956018332,166.62894309904,113.285093168821,132.463880578344,128.133327941542,130.825953549519
"C35D10.5",83.1467432928626,109.996884006556,89.9928310219606,71.5498333050909,85.0721275677452,87.8272135717052
"C35D10.6",72.301515906837,78.4136202819012,62.4656121211256,87.0200675332186,67.2174835103172,59.4663425225087
"C35D10.7",15.3640721302029,18.5143270110044,21.1747837698731,15.4702342281278,22.0557367768228,20.1270697768491
"C35D10.10",122.008808092787,125.243976839148,107.991397226353,141.165887331666,107.127864344568,110.69888377267
"tost-1",33.4394511069121,42.4740443193631,45.5257851052271,59.947157633995,52.5136589924353,69.5298774109333
"clec-5",26.2092995162284,20.6924831299461,14.8223486389112,37.7086959310614,25.206556316369,35.6798055135052
"C35D10.17",40.6696026975958,31.5832637246546,27.527218900835,27.0729098992236,16.8043708775793,33.850071897428
"C35E7.2",60.552519571976,67.5228396871927,59.2893945556446,72.5167229443488,66.1672103304685,69.5298774109333
"C35E7.4",84.050512241698,89.3044008766096,100.580222906897,91.8545157295085,93.4743130065349,97.8907484601298
"C35E7.6",119.297501246281,141.58014773121,127.048702619238,133.430770217602,139.686332919878,129.911086741481
"C35E7.11",33.4394511069121,40.2958882004214,32.8209148433033,31.9073580955135,31.5081953954612,37.5095391295824
"C36B7.6",112.971118604433,113.264118184968,95.2865269644288,166.305017952373,168.043708775793,158.271957790677
"fubl-3",47.8997542882795,53.3648249140716,43.4083067282398,65.748495469543,66.1672103304685,72.2744778350491
"C36E6.2",31.6319132092412,29.4051076057129,17.9985662043921,34.8080270132875,36.7595612947047,28.3608710491965
"C37A2.7",377.775420613223,372.46469633903,489.137505084068,330.676256626231,331.886324832191,404.371129153059
"C37A2.8",22.5942237208866,20.6924831299461,41.2908283512525,26.1060202599656,22.0557367768228,37.5095391295824
"C37C3.1",6.32638264184824,8.71262447576679,14.8223486389112,6.76822747480589,9.45245861863836,4.57433404019298
"C37C3.2",216.000778771676,231.973626667291,208.57162013325,302.636457087749,325.584685753099,328.437184085856
"C37C3.7",36.1507579534185,43.563122378834,28.5859580893287,65.748495469543,57.7650248916789,42.0838731697754
"memo-1",33.4394511069121,33.7614198435963,33.8796540317969,33.8411373740295,31.5081953954612,33.850071897428
"C37C3.12",47.8997542882795,43.563122378834,59.2893945556446,72.5167229443488,55.6644785319814,74.1042114511263
"ttr-33",69.5902090603306,71.8791519250761,73.0530040060621,168.238797230889,124.982508401996,126.251619509326
"abhd-5.1",37.9582958510894,32.6723417841255,28.5859580893287,38.6755855703194,40.9606540140996,45.7433404019298
"abhd-5.2",90.3768948835463,79.502698341372,73.0530040060621,110.22541887541,98.7256789057784,108.869150156593
"C37H5.5",328.971897376108,274.447670986654,278.448406573831,202.079934604919,190.099445552616,204.015298192607
"adss-1",207.866858232156,185.143270110044,239.275056599566,180.808362541243,173.295074675037,193.036896496144
"C37H5.13",85.858050139369,103.462415649731,114.343832357315,89.9207364509926,110.278683884114,104.2948161164
"C38C3.4",54.2261369301278,40.2958882004214,38.1146107857715,77.3511711406388,78.770488488653,48.4879408260456
"C39B5.6",19.8829168743802,23.9597173083587,16.9398270158985,18.3709031459017,24.1562831365203,16.4676025446947
"pcyt-2.2",30.7281442604057,44.6522004383048,29.6446972778223,25.1391306207076,27.3071026760664,18.2973361607719
"C39D10.6",23.497992669722,19.6034050704753,25.4097405238477,31.9073580955135,21.0054635969741,32.9352050893894
"C39D10.8",44.2846784929377,60.9883713303676,62.4656121211256,96.6889639257985,103.977044805022,115.273217812863
"madd-2",40.6696026975958,55.5429810330133,42.3495675397462,39.6424752095774,50.4131126327379,45.7433404019298
"C39F7.5",9.03768948835463,10.8907805947085,19.0573053928858,21.2715720636757,22.0557367768228,11.8932685045017
"C39H7.4",185.27263451127,190.588660407399,184.220618797896,166.305017952373,152.289611078062,184.803095223796
"math-18",32.5356821580767,33.7614198435963,37.0558715972779,32.8742477347715,40.9606540140996,32.9352050893894
"math-20",49.7072921859505,35.939575962538,48.7020026707081,48.3444819628992,31.5081953954612,46.6582072099684
"pks-1",16.2678410790383,14.158014773121,12.7048702619238,13.5364549496118,19.9551904171254,14.6378689286175
"C41D11.3",149.121876557851,150.292772206977,136.577355315681,231.086623782658,179.596713754129,165.590892254986
"cmt-1",18.9791479255447,22.8706392488878,19.0573053928858,19.3377927851597,28.3573758559151,21.9568033929263
"gnrr-4",15.3640721302029,16.3361708920627,11.6461310734302,14.5033445888698,11.5530049783358,21.0419365848877
"lido-9",24.4017616185575,14.158014773121,19.0573053928858,29.0066891777395,22.0557367768228,20.1270697768491
"vps-8",30.7281442604057,16.3361708920627,27.527218900835,24.1722409814496,33.6087417551586,30.1906046652737
"tag-335",79.5316674975207,82.7699325197845,94.2277877759352,102.490301761346,73.5191225894094,85.0826131475894
"oac-59",19.8829168743802,29.4051076057129,26.4684797123413,16.4371238673857,22.0557367768228,25.6162706250807
"hpo-12",29.8243753115703,34.8504979030672,30.703436466316,20.3046824244177,17.854644057428,24.7014038170421
"ltah-1.1",103.933429116078,99.1061034118473,97.4040053414162,97.6558535650564,78.770488488653,105.209682924439
"C42C1.12",17.1716100278738,28.3160295462421,23.2922621468604,35.7749166525454,24.1562831365203,34.7649387054666
"erl-1",24.4017616185575,29.4051076057129,38.1146107857715,42.5431441273513,31.5081953954612,37.5095391295824
"C42D4.1",1037.52675326311,1139.17565020651,988.862402053073,2090.41540007576,1606.91796516852,1519.59376815211
"C42D4.2",16.2678410790383,23.9597173083587,33.8796540317969,9.66889639257985,5.25136589924353,18.2973361607719
"C42D4.3",14.4603031813674,15.2470928325919,5.29369594246827,34.8080270132875,38.8601076544021,30.1906046652737
"C42D8.1",53.3223679812923,55.5429810330133,73.0530040060621,76.3842815013808,64.0666639707711,68.6150106028947
"acin-1",119.297501246281,135.045679374385,146.106008012124,100.55652248283,115.530049783358,126.251619509326
"mus-81",25.305530567393,16.3361708920627,15.8810878274048,12.5695653103538,15.7540976977306,10.9784016964632
"met-1",166.293486585725,128.51121101756,156.693399897061,139.23210805315,145.98797199897,122.592152277172
"exoc-7",80.4354364463562,74.0573080440178,65.6418296866065,93.7882950080245,87.1726739274426,75.0190782591649
"C43E11.9",218.712085618182,189.499582347928,188.45557555187,123.761873825022,134.434967020634,128.996219933442
"cogc-5",25.305530567393,43.563122378834,34.9383932202906,47.3775923236412,31.5081953954612,36.5946723215438
"paqr-1",327.164359478438,331.079730079138,305.975625474666,344.212711575843,294.076490357638,285.438444108042
"bicd-1",184.368865562434,180.786957872161,157.752139085554,213.682610276015,213.205455509287,219.568033929263
"best-9",35.246989004583,38.1177320814797,43.4083067282398,49.3113716021572,46.2120199133431,40.2541395536982
"trpp-12",9.94145843719009,13.0689367136502,20.1160445813794,15.4702342281278,14.7038245178819,10.0635348884246
"C43H6.3",14.4603031813674,25.0487953678295,22.2335229583667,11.6026756710958,16.8043708775793,21.0419365848877
"C43H6.4",36.1507579534185,30.4941856651838,40.2320891627588,35.7749166525454,30.4579222156125,22.8716702009649
"mafr-1",43.3809095441022,57.721137151955,62.4656121211256,47.3775923236412,59.8655712513763,51.2325412501614
"psmd-9",21.6904547720511,25.0487953678295,24.351001335354,28.0397995384816,24.1562831365203,19.2122029688105
"hrpl-1",40.6696026975958,31.5832637246546,41.2908283512525,23.2053513421916,34.6590149350073,36.5946723215438
"slc-36.5",56.0336748277987,53.3648249140716,51.878220236189,108.291639596894,69.3180298700146,62.2109429466245
"C44B7.7",43.3809095441022,28.3160295462421,40.2320891627588,32.8742477347715,39.9103808342508,28.3608710491965
"acer-1",2502.5362193254,2057.26845434043,1720.45118130219,3588.12745128638,3485.85668391786,2869.93717681707
"C44B7.11",264.804302008791,302.763700532896,291.153276835755,273.62976791001,266.769387681571,314.714181965277
"C44B7.12",19.8829168743802,26.1378734273004,25.4097405238477,27.0729098992236,22.0557367768228,28.3608710491965
"C44B11.4",16.2678410790383,19.6034050704753,25.4097405238477,19.3377927851597,39.9103808342508,18.2973361607719
"chil-10",56.0336748277987,65.344683568251,53.9956986131763,40.6093648488354,44.1114735536457,44.8284735938912
"vps-45",23.497992669722,19.6034050704753,34.9383932202906,29.9735788169975,32.5584685753099,28.3608710491965
"abhd-3.2",57.8412127254696,52.2757468546008,33.8796540317969,32.8742477347715,27.3071026760664,42.998739977814
"C44C1.6",24.4017616185575,25.0487953678295,23.2922621468604,27.0729098992236,24.1562831365203,25.6162706250807
"ubr-4",622.696805747634,500.975907356591,537.839507754776,528.888632674118,592.35407343467,548.920084823157
"ssb-1",709.458624835838,596.814776590025,610.892511760838,507.617060610442,467.371565032674,519.644346965922
"C44E4.5",57.8412127254696,51.1866687951299,64.5830904981129,43.5100337666093,37.8098344745534,46.6582072099684
"acbp-1",255.766612520436,289.694763819246,330.32662681002,316.172912037361,255.216382703236,322.033116429586
"C44E12.1",18.0753789767093,17.4252489515336,27.527218900835,40.6093648488354,29.4076490357638,41.1690063617368
"C45B2.2",87.6655880370399,78.4136202819012,58.230655367151,42.5431441273513,34.6590149350073,36.5946723215438
"C45B2.6",56.0336748277987,68.6119177466635,58.230655367151,43.5100337666093,74.5693957692582,48.4879408260456
"C45E1.4",22.5942237208866,23.9597173083587,30.703436466316,18.3709031459017,19.9551904171254,15.5527357366561
"C45E5.1",56.9374437766342,39.2068101409506,47.6432634822144,56.0795990769631,52.5136589924353,59.4663425225087
"C45E5.4",50.6110611347859,51.1866687951299,65.6418296866065,6.76822747480589,30.4579222156125,27.4460042411579
"C45G7.4",10.8452273860256,9.80170253523765,15.8810878274048,8.70200675332186,10.5027317984871,10.0635348884246
"C45G9.5",153.640721302029,144.847381909623,135.518616127188,147.934114806472,143.887425639273,142.719222054021
"C45G9.6",84.9542811905335,80.5917764008429,69.8767864405811,81.2187296976707,90.3234934669888,67.7001437948561
"nlp-43",19.8829168743802,34.8504979030672,27.527218900835,13.5364549496118,12.6032781581845,20.1270697768491
"rdl-1",33.4394511069121,30.4941856651838,16.9398270158985,41.5762544880933,28.3573758559151,26.5311374331193
"hosl-1",35.246989004583,19.6034050704753,22.2335229583667,29.9735788169975,43.061200373797,29.2757378572351
"C46C11.2",57.8412127254696,51.1866687951299,62.4656121211256,63.814716191027,48.3125662730405,46.6582072099684
"C46C11.3",39.7658337487604,65.344683568251,69.8767864405811,73.4836125836068,68.2677566901659,64.9555433707403
"fbxc-52",89.4731259347108,82.7699325197845,91.0515702104542,47.3775923236412,40.9606540140996,42.0838731697754
"C46F2.1",45.1884474417731,31.5832637246546,42.3495675397462,38.6755855703194,29.4076490357638,51.2325412501614
"acs-17",431.097788594516,350.683135149614,344.090236260437,525.987963756344,507.281945866925,402.541395536982
"math-24",21.6904547720511,9.80170253523765,16.9398270158985,22.2384617029336,24.1562831365203,19.2122029688105
"C46G7.1",56.9374437766342,49.0085126761882,67.7593080635938,41.5762544880933,42.0109271939483,52.1474080582
"C46G7.2",196.117861897295,174.252489515336,147.164747200618,150.834783724246,133.384693840786,150.03815651833
"C46H3.2",20.7866858232156,18.5143270110044,22.2335229583667,14.5033445888698,31.5081953954612,22.8716702009649
"C46H11.2",36.1507579534185,18.5143270110044,32.8209148433033,25.1391306207076,34.6590149350073,32.0203382813509
"C46H11.10",27.1130684650639,23.9597173083587,26.4684797123413,28.0397995384816,32.5584685753099,32.9352050893894
"fhod-1",79.5316674975207,71.8791519250761,83.6403958909986,87.9869571724766,90.3234934669888,100.635348884246
"pitr-1",191.599017153118,175.341567574807,190.573053928858,198.212376047887,221.607640948077,169.25035948714
"C48B6.2",210.578165078663,190.588660407399,195.866749871326,58.0133783554791,47.2622930931918,50.3176744421228
"C48B6.3",57.8412127254696,63.1665274493093,58.230655367151,38.6755855703194,44.1114735536457,42.0838731697754
"C48B6.10",64.1675953673179,63.1665274493093,56.1131769901637,86.0531778939606,58.8152980715276,75.9339450672035
"C48E7.1",163.582179739219,147.025538028565,130.224920184719,248.490637289302,243.6633777249,223.227501161417
"let-611",74.109053804508,76.2354641629595,67.7593080635938,43.5100337666093,54.6142053521327,53.9771416742772
"C48E7.6",35.246989004583,29.4051076057129,40.2320891627588,29.0066891777395,49.3628394528892,33.850071897428
"cebp-2",20.7866858232156,18.5143270110044,29.6446972778223,22.2384617029336,33.6087417551586,21.9568033929263
"C49A9.3",82.2429743440271,66.4337616277218,66.7005688751002,83.1525089761867,63.0163907909224,68.6150106028947
"C49A9.4",25.305530567393,38.1177320814797,38.1146107857715,33.8411373740295,40.9606540140996,35.6798055135052
"C49A9.5",43.3809095441022,38.1177320814797,39.1733499742652,29.0066891777395,35.709288114856,42.998739977814
"C49A9.6",50.6110611347859,66.4337616277218,33.8796540317969,72.5167229443488,57.7650248916789,60.3812093305473
"C49A9.9",44.2846784929377,29.4051076057129,25.4097405238477,34.8080270132875,25.206556316369,29.2757378572351
"C49A9.10",18.9791479255447,15.2470928325919,8.46991350794923,29.0066891777395,19.9551904171254,22.8716702009649
"cyp-33E1",59.6487506231405,59.8992932708967,53.9956986131763,85.0862882547027,61.9661176110737,54.8920084823158
"C49C8.5",337.105817915628,343.059588733318,327.150409244539,323.908029151425,282.523485379302,303.735780268814
"C49G7.3",126.527652836965,139.401991612269,177.868183666934,96.6889639257985,119.731142502753,144.548955670098
"phat-3",15.3640721302029,15.2470928325919,15.8810878274048,7.73511711406388,4.20109271939483,13.7230021205789
"cyp-35A4",46.0922163906086,37.0286540220089,31.7621756548096,5.80133783554791,16.8043708775793,10.0635348884246
"C49H3.3",213.289471925169,200.390362942636,188.45557555187,199.179265687145,184.848079653372,204.015298192607
"C49H3.6",41.5733716464313,40.2958882004214,30.703436466316,53.1789301591892,63.0163907909224,44.8284735938912
"arp-11",48.803523237115,62.0774493898384,61.4068729326319,53.1789301591892,53.563932172284,60.3812093305473
"C49H3.9",45.1884474417731,65.344683568251,56.1131769901637,72.5167229443488,75.6196689491069,72.2744778350491
"cec-2",23.497992669722,15.2470928325919,17.9985662043921,21.2715720636757,16.8043708775793,26.5311374331193
"C50C3.5",67.7826711626597,69.7009958061344,73.0530040060621,66.7153851088009,82.9715812080478,63.1258097546631
"bath-42",112.971118604433,120.887664601264,114.343832357315,103.457191400604,93.4743130065349,82.3380127234736
"C50D2.1",2.71130684650639,6.5344683568251,3.17621756548096,27.0729098992236,32.5584685753099,16.4676025446947
"C50D2.2",28.0168374138993,23.9597173083587,29.6446972778223,28.0397995384816,22.0557367768228,26.5311374331193
"C50D2.5",131.950266529978,145.936459969094,154.575921520073,144.06655624944,120.781415682601,152.782756942446
"C50D2.6",15.3640721302029,14.158014773121,22.2335229583667,16.4371238673857,16.8043708775793,11.8932685045017
"C50D2.7",170.812331329902,135.045679374385,130.224920184719,163.404349034599,164.892889236247,139.974621629905
"C50D2.8",53.3223679812923,55.5429810330133,45.5257851052271,50.2782612414152,52.5136589924353,63.1258097546631
"C50D2.9",59.6487506231405,69.7009958061344,52.9369594246827,55.1127094377051,66.1672103304685,54.8920084823158
"C50E3.5",19.8829168743802,22.8706392488878,23.2922621468604,24.1722409814496,18.9049172372767,26.5311374331193
"C50E3.6",9.03768948835463,15.2470928325919,14.8223486389112,19.3377927851597,9.45245861863836,10.0635348884246
"C50F2.2",30.7281442604057,38.1177320814797,37.0558715972779,14.5033445888698,32.5584685753099,32.0203382813509
"syf-1",153.640721302029,162.272630861157,167.280791781997,132.463880578344,157.540976977306,151.867890134407
"C50F2.4",96.7032775253945,118.709508482323,96.3452661529225,71.5498333050909,88.2229471072913,85.0826131475894
"C50F2.7",17.1716100278738,18.5143270110044,9.52865269644288,18.3709031459017,25.206556316369,21.9568033929263
"magu-3",43.3809095441022,31.5832637246546,29.6446972778223,47.3775923236412,40.9606540140996,32.9352050893894
"sucg-1",242.210078287904,208.013909358932,203.277924190782,215.616389554531,207.954089610044,219.568033929263
"C50F7.5",140.084187069497,120.887664601264,147.164747200618,323.908029151425,289.875397638243,285.438444108042
"C50F7.6",27.1130684650639,29.4051076057129,15.8810878274048,41.5762544880933,24.1562831365203,28.3608710491965
"klo-1",128.335190734636,101.284259530789,93.1690485874415,99.5896328435724,122.881962042299,99.7204820762069
"acs-21",18.9791479255447,26.1378734273004,24.351001335354,18.3709031459017,24.1562831365203,20.1270697768491
"cyp-33C9",94.8957396277236,128.51121101756,106.932658037859,75.4173918621228,94.5245861863836,84.1677463395508
"C52A10.1",88.5693569858754,77.3245422224303,87.8753526449733,73.4836125836068,80.8710348483504,90.571813995821
"ets-9",46.9959853394441,47.9194346167174,33.8796540317969,37.7086959310614,29.4076490357638,28.3608710491965
"coel-1",22.5942237208866,17.4252489515336,19.0573053928858,52.2120405199312,47.2622930931918,31.1054714733123
"C52B9.4",70.4939780091661,80.5917764008429,89.9928310219606,68.6491643873169,84.0218543878965,106.124549732477
"inso-1",33.4394511069121,37.0286540220089,37.0558715972779,49.3113716021572,31.5081953954612,45.7433404019298
"C52D10.3",37.9582958510894,31.5832637246546,32.8209148433033,25.1391306207076,23.1060099566715,49.4028076340842
"cnnm-1",138.276649171826,169.896177277452,131.283659373213,228.185954864884,190.099445552616,190.292296072028
"C52E2.4",22.5942237208866,17.4252489515336,17.9985662043921,11.6026756710958,9.45245861863836,18.2973361607719
"C52E12.1",199.732937692637,200.390362942636,203.277924190782,175.973914344953,171.194528315339,181.143627991642
"lst-6",116.586194399775,90.3934789360805,91.0515702104542,113.126087793184,126.032781581845,132.655687165596
"C53B7.3",551.299058789632,657.803147920393,622.538642834268,573.365556079985,548.242599881025,547.09035120708
"clik-2",311.800287348235,331.079730079138,303.858147097679,315.206022398103,329.785778472494,347.649387054666
"C53D5.1",39.7658337487604,58.8102152114259,49.7607418592017,54.1458197984471,51.4633858125866,51.2325412501614
"ztf-3",10.8452273860256,18.5143270110044,16.9398270158985,23.2053513421916,23.1060099566715,5.48920084823158
"C53D5.5",93.9919706788881,99.1061034118473,92.1103093989479,87.9869571724766,95.5748593662323,107.039416540516
"C53H9.2",180.753789767093,194.944972645282,217.041533641199,80.2518400584127,94.5245861863836,128.996219933442
"drn-1",25.305530567393,32.6723417841255,25.4097405238477,31.9073580955135,33.6087417551586,31.1054714733123
"lam-2",803.450595514726,899.578477122922,891.458396711657,715.498333050909,707.884123218028,744.701581743417
"C54D1.7",20.7866858232156,26.1378734273004,29.6446972778223,14.5033445888698,13.6535513380332,16.4676025446947
"C54D2.2",19.8829168743802,18.5143270110044,9.52865269644288,14.5033445888698,7.35191225894095,19.2122029688105
"test-1",325.356821580767,376.821008576914,365.265020030311,321.974249872909,345.539876170224,333.011518126049
"C54E4.4",33.4394511069121,49.0085126761882,42.3495675397462,44.4769234058673,31.5081953954612,35.6798055135052
"C54E4.5",65.9751332649888,65.344683568251,73.0530040060621,71.5498333050909,69.3180298700146,68.6150106028947
"mboa-3",241.306309339069,272.269514867712,282.683363327806,296.835119252201,242.613104545051,294.587112188428
"ifta-1",20.7866858232156,20.6924831299461,20.1160445813794,24.1722409814496,23.1060099566715,15.5527357366561
"tag-294",25.305530567393,22.8706392488878,27.527218900835,19.3377927851597,18.9049172372767,16.4676025446947
"C55B6.1",22.5942237208866,19.6034050704753,16.9398270158985,35.7749166525454,32.5584685753099,26.5311374331193
"acdh-1",1895.20348570797,1673.9129774067,1732.09731237562,1895.10369294565,1700.39227817506,2080.40712147977
"uri-1",69.5902090603306,55.5429810330133,41.2908283512525,66.7153851088009,54.6142053521327,54.8920084823158
"sulp-1",19.8829168743802,29.4051076057129,19.0573053928858,18.3709031459017,17.854644057428,20.1270697768491
"perm-5",21.6904547720511,23.9597173083587,21.1747837698731,10.6357860318378,23.1060099566715,28.3608710491965
"atic-1",82.2429743440271,78.4136202819012,81.5229175140113,96.6889639257985,82.9715812080478,98.8056152681684
"ilys-4",23.497992669722,18.5143270110044,25.4097405238477,44.4769234058673,42.0109271939483,41.1690063617368
"vps-33.2",14.4603031813674,18.5143270110044,9.52865269644288,6.76822747480589,15.7540976977306,12.8081353125403
"vps-32.1",383.198034306236,386.622711112152,374.793672726753,566.597328605179,499.930033607984,425.413065737947
"C56C10.7",38.8620647999249,35.939575962538,61.4068729326319,58.0133783554791,50.4131126327379,42.0838731697754
"C56C10.9",18.9791479255447,26.1378734273004,29.6446972778223,17.4040135066437,10.5027317984871,21.9568033929263
